owner,model_name,family,downloads,likes,created_at_main,last_modified_main,age,adoption,library_name,pipeline_tag,cleaned_github,model_size_million_bytes,previous_size_category,agg_size,size_category,lag,transient,name,whichstop,Jimmy,Adekunle
finiteautomata,finiteautomata/bertweet-base-sentiment-analysis,finiteautomata_sentiment,4825849,122,3/2/2022,2/25/2023,903,5344.24031,transformers,text-classification,https://github.com/finiteautomata/pysentimiento,0,unknown,44.96849367,small,none,vertical pattern,vertical ,,,
finiteautomata,finiteautomata/beto-sentiment-analysis,finiteautomata_sentiment,111075,24,3/2/2022,3/29/2023,903,123.0066445,transformers,text-classification,https://github.com/finiteautomata/pysentimiento,134.905481,small,44.96849367,small,none,vertical pattern,vertical ,,,
google-t5,google-t5/t5-11b,google_t5transformer,29475,54,3/2/2022,1/2/2023,903,32.64119601,transformers,translation,https://github.com/google-research/text-to-text-transfer-transformer,60.50688,small,2974.535757,medium,downstream,vertical pattern,vertical ,,,
google-t5,google-t5/t5-3b,google_t5transformer,209050,34,3/2/2022,1/29/2024,903,231.5060908,transformers,translation,https://github.com/google-research/text-to-text-transfer-transformer,222.903936,medium,2974.535757,medium,downstream,vertical pattern,vertical ,,,
google-t5,google-t5/t5-base,google_t5transformer,3891793,490,3/2/2022,4/6/2023,903,4309.848283,transformers,translation,https://github.com/google-research/text-to-text-transfer-transformer,737.668608,medium,2974.535757,medium,downstream,vertical pattern,vertical ,,,
google-t5,google-t5/t5-large,google_t5transformer,558736,157,3/2/2022,2/14/2024,903,618.7552602,transformers,translation,https://github.com/google-research/text-to-text-transfer-transformer,2851.59936,medium,2974.535757,medium,downstream,vertical pattern,vertical ,,,
google-t5,google-t5/t5-small,google_t5transformer,5662805,272,3/2/2022,6/30/2023,903,6271.101883,transformers,translation,https://github.com/google-research/text-to-text-transfer-transformer,11000,large,2974.535757,medium,downstream,vertical pattern,vertical ,,,
KoichiYasuoka,KoichiYasuoka/bert-base-japanese-upos,KoichiYasuoka_bert,13073,2,3/2/2022,9/18/2022,903,14.4772979,transformers,token-classification,https://github.com/KoichiYasuoka/esupar,0,unknown,0,unknown,upstream,vertical pattern,vertical ,,,
KoichiYasuoka,KoichiYasuoka/bert-base-thai-upos,KoichiYasuoka_bert,11802,0,3/2/2022,9/18/2022,903,13.06976744,transformers,token-classification,https://github.com/KoichiYasuoka/esupar,0,unknown,0,unknown,upstream,vertical pattern,vertical ,,,
LanguageBind,LanguageBind/Video-LLaVA-7B,LanguageBind_Video-LLaVA,207853,76,1/31/2024,2/1/2024,203,1023.906404,transformers,text-generation,https://github.com/PKU-YuanGroup/Video-LLaVA,7466.764288,large,7466.764288,large,downstream,vertical pattern,vertical ,,,
lucadiliello,lucadiliello/BLEURT-20,lucadiliello_BLEURT,160762,1,1/19/2023,1/19/2023,580,277.1758621,transformers,text-classification,https://github.com/lucadiliello/bleurt-pytorch,0,unknown,170.6666667,small,downstream,vertical pattern,vertical ,,,
lucadiliello,lucadiliello/BLEURT-20-D12,lucadiliello_BLEURT,148307,0,1/19/2023,1/19/2023,580,255.7017241,transformers,text-classification,https://github.com/lucadiliello/bleurt-pytorch,0,unknown,170.6666667,small,downstream,vertical pattern,vertical ,,,
lucadiliello,lucadiliello/bleurt-tiny-512,lucadiliello_BLEURT,338045,0,12/14/2022,10/6/2023,616,548.7743506,transformers,text-classification,https://github.com/lucadiliello/bleurt-pytorch,512,medium,170.6666667,small,downstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-medium-128k-instruct,microsoft_Phi-3,317536,295,7/25/2022,1/24/2023,758,418.9129288,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,4146.62144,large,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-medium-4k-instruct,microsoft_Phi-3,110828,135,3/2/2022,9/22/2022,903,122.7331118,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,7392.272384,large,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-mini-128k-instruct,microsoft_Phi-3,436620,1348,3/10/2022,5/3/2023,895,487.8435754,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,7392.274432,large,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-mini-4k-instruct,microsoft_Phi-3,1007329,704,3/2/2022,5/23/2021,903,1115.535991,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,13960.23808,large,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-mini-4k-instruct-gguf,microsoft_Phi-3,64896,381,3/2/2022,2/21/2024,903,71.86710963,,text-generation,https://github.com/microsoft/Phi-3CookBook,13960.23808,large,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-small-128k-instruct,microsoft_Phi-3,23629,116,5/11/2022,7/11/2022,833,28.36614646,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,1418.27072,medium,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-small-8k-instruct,microsoft_Phi-3,97637,108,3/2/2022,9/26/2022,903,108.1251384,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,1418.27072,medium,6211.023232,large,upstream,vertical pattern,vertical ,,,
microsoft,microsoft/Phi-3-vision-128k-instruct,microsoft_Phi-3,234854,741,3/2/2022,9/22/2022,903,260.0819491,transformers,text-generation,https://github.com/microsoft/Phi-3CookBook,0,unknown,6211.023232,large,upstream,vertical pattern,vertical ,,,
deepset,deepset/bert-large-uncased-whole-word-masking-squad2,deepset_haystack,366700,26,3/2/2022,5/5/2023,903,406.0908084,transformers,question-answering,https://github.com/deepset-ai/haystack,33.36077,small,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/gbert-large,deepset_haystack,11678,46,3/2/2022,5/5/2023,903,12.9324474,transformers,fill-mask,https://github.com/deepset-ai/haystack,81.52986,small,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/gelectra-base-germanquad,deepset_haystack,12192,23,3/2/2022,3/24/2023,903,13.50166113,transformers,question-answering,https://github.com/deepset-ai/haystack,109.339138,small,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/minilm-uncased-squad2,deepset_haystack,77184,42,3/2/2022,3/24/2023,903,85.47508306,transformers,question-answering,https://github.com/deepset-ai/haystack,124.057092,small,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/roberta-base-squad2,deepset_haystack,886688,671,3/2/2022,7/20/2023,903,981.9357697,transformers,question-answering,https://github.com/deepset-ai/haystack,124.057092,small,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/roberta-base-squad2-distilled,deepset_haystack,25260,7,3/2/2022,10/21/2021,903,27.97342193,transformers,question-answering,https://github.com/deepset-ai/haystack,277.455108,medium,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/roberta-large-squad2,deepset_haystack,10338,24,3/2/2022,9/27/2023,903,11.44850498,transformers,question-answering,https://github.com/deepset-ai/haystack,335.143938,medium,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/tinyroberta-squad2,deepset_haystack,68558,85,3/2/2022,3/26/2023,903,75.92248062,transformers,question-answering,https://github.com/deepset-ai/haystack,336.820608,medium,197.3418127,medium,downstream,vertical pattern,vertical ,,,
deepset,deepset/xlm-roberta-base-squad2-distilled,deepset_haystack,22335,9,3/2/2022,8/25/2023,903,24.73421927,transformers,question-answering,https://github.com/deepset-ai/haystack,354.312708,medium,197.3418127,medium,downstream,vertical pattern,vertical ,,,
facebook,facebook/esm2_t12_35M_UR50D,facebook_esm2,255900,8,2/16/2023,2/17/2023,552,463.5869565,transformers,fill-mask,https://github.com/facebookresearch/esm,0,unknown,168.5987656,small,downstream,vertical pattern,vertical ,,,
facebook,facebook/esm2_t30_150M_UR50D,facebook_esm2,719521,2,9/21/2022,9/21/2022,700,1027.887143,transformers,fill-mask,https://github.com/facebookresearch/esm,7.841868,small,168.5987656,small,downstream,vertical pattern,vertical ,,,
facebook,facebook/esm2_t33_650M_UR50D,facebook_esm2,135435,21,6/12/2023,7/25/2023,436,310.6307339,transformers,fill-mask,https://github.com/facebookresearch/esm,33.995044,small,168.5987656,small,downstream,vertical pattern,vertical ,,,
facebook,facebook/esm2_t36_3B_UR50D,facebook_esm2,77338,12,7/8/2022,2/11/2023,775,99.79096774,transformers,fill-mask,https://github.com/facebookresearch/esm,148.7983,small,168.5987656,small,downstream,vertical pattern,vertical ,,,
facebook,facebook/esm2_t6_8M_UR50D,facebook_esm2,312547,14,9/21/2022,9/21/2022,700,446.4957143,transformers,fill-mask,https://github.com/facebookresearch/esm,652.358616,medium,168.5987656,small,downstream,vertical pattern,vertical ,,,
h2oai,h2oai/h2o-danube2-1.8b-chat,h2oai_h2o,12954,50,6/5/2023,6/5/2023,443,29.24153499,transformers,text-generation,https://github.com/h2oai/h2o-llmstudio,9000,large,9000,large,downstream,very short activity pattern,VS-Activity,,,
LanguageBind,LanguageBind/MoE-LLaVA-Phi2-2.7B-4e,LanguageBind_LLaVA,187165,37,2/3/2024,2/3/2024,200,935.825,transformers,text-generation,https://github.com/PKU-YuanGroup/MoE-LLaVA,1800,medium,3536.601941,medium,downstream,very short activity pattern,VS-Activity,,,
LanguageBind,LanguageBind/MoE-LLaVA-Qwen-1.8B-4e,LanguageBind_LLaVA,166852,11,1/23/2024,2/1/2024,211,790.7677725,transformers,text-generation,https://github.com/PKU-YuanGroup/MoE-LLaVA,3200.124928,medium,3536.601941,medium,downstream,very short activity pattern,VS-Activity,,,
LanguageBind,LanguageBind/MoE-LLaVA-StableLM-1.6B-4e,LanguageBind_LLaVA,157436,7,1/31/2024,2/1/2024,203,775.546798,transformers,text-generation,https://github.com/PKU-YuanGroup/MoE-LLaVA,5609.680896,large,3536.601941,medium,downstream,very short activity pattern,VS-Activity,,,
SanctumAI,SanctumAI/granite-8b-code-instruct-GGUF,SanctumAI_granite,16816,0,5/23/2024,5/24/2024,90,186.8444444,transformers,text-generation,https://github.com/ibm-granite/granite-code-models,8000,large,8000,large,downstream,very short activity pattern,VS-Activity,,,
dslim,dslim/bert-base-NER,dslim_bert,2592425,426,3/2/2022,1/26/2024,903,2870.902547,transformers,token-classification,https://github.com/dslim23/explore-spike-rate,108.317193,small,183.798281,medium,upstream,very short activity pattern,VS-Activity,,,
dslim,dslim/bert-base-NER-uncased,dslim_bert,798583,28,3/2/2022,1/25/2024,903,884.3665559,transformers,token-classification,https://github.com/dslim23/explore-spike-rate,109.489161,small,183.798281,medium,upstream,very short activity pattern,VS-Activity,,,
dslim,dslim/bert-large-NER,dslim_bert,659931,131,1/25/2024,6/17/2024,209,3157.564593,transformers,token-classification,https://github.com/dslim23/explore-spike-rate,333.588489,medium,183.798281,medium,upstream,very short activity pattern,VS-Activity,,,
cross-encoder,cross-encoder/ms-marco-electra-base,cross-encoder_embedding,26927,4,3/2/2022,8/5/2021,903,29.81949059,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-MiniLM-L-12-v2,cross-encoder_embedding,291825,50,3/2/2022,8/5/2021,903,323.1727575,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-MiniLM-L-2-v2,cross-encoder_embedding,141881,1,3/2/2022,8/5/2021,903,157.1218162,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-MiniLM-L-4-v2,cross-encoder_embedding,381225,2,3/2/2022,8/5/2021,903,422.1760797,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-MiniLM-L-6-v2,cross-encoder_embedding,632462,51,3/2/2022,8/5/2021,903,700.4008859,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-TinyBERT-L-2,cross-encoder_embedding,41621,16,3/2/2022,8/5/2021,903,46.09191584,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/ms-marco-TinyBERT-L-2-v2,cross-encoder_embedding,396868,15,3/2/2022,8/5/2021,903,439.4994463,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-deberta-base,cross-encoder_embedding,84139,14,3/2/2022,8/5/2021,903,93.17718715,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-deberta-v3-base,cross-encoder_embedding,13829,13,3/2/2022,8/5/2021,903,15.3145072,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-deberta-v3-large,cross-encoder_embedding,137248,19,3/2/2022,8/5/2021,903,151.9911406,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-distilroberta-base,cross-encoder_embedding,68016,24,3/2/2022,8/5/2021,903,75.32225914,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-MiniLM2-L6-H768,cross-encoder_embedding,29471,2,3/2/2022,8/5/2021,903,32.63676633,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/nli-roberta-base,cross-encoder_embedding,1792509,13,3/2/2022,8/5/2021,903,1985.059801,transformers,zero-shot-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/stsb-distilroberta-base,cross-encoder_embedding,58858,3,3/2/2022,8/5/2021,903,65.18050941,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/stsb-roberta-base,cross-encoder_embedding,33797,3,3/2/2022,8/5/2021,903,37.42746401,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
cross-encoder,cross-encoder/stsb-TinyBERT-L-4,cross-encoder_embedding,90222,3,3/2/2022,8/5/2021,903,99.91362126,transformers,text-classification,https://github.com/nreimers/flax-sentence-embeddings,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
facebook,facebook/bart-base,facebook_bart,528790,152,9/21/2022,9/21/2022,700,755.4142857,transformers,feature-extraction,https://github.com/facebookresearch/bart_ls,0,unknown,136.427712,small,upstream,very short activity pattern,VS-Activity,upstream,,
facebook,facebook/bart-large,facebook_bart,104792,159,12/31/2022,10/6/2023,599,174.9449082,transformers,feature-extraction,https://github.com/facebookresearch/bart_ls,0,unknown,136.427712,small,upstream,very short activity pattern,VS-Activity,upstream,,
facebook,facebook/bart-large-cnn,facebook_bart,3940321,995,6/15/2023,9/4/2023,433,9100.048499,transformers,summarization,https://github.com/facebookresearch/bart_ls,139.420416,small,136.427712,small,upstream,very short activity pattern,VS-Activity,upstream,,
facebook,facebook/bart-large-mnli,facebook_bart,2436932,1025,3/2/2022,6/25/2022,903,2698.706534,transformers,zero-shot-classification,https://github.com/facebookresearch/bart_ls,406.290432,medium,136.427712,small,upstream,very short activity pattern,VS-Activity,upstream,,
fxmarty,fxmarty/onnx-tiny-random-gpt2-with-merge,fxmarty_tinymodel,11342,1,11/3/2022,11/3/2022,657,17.26331811,transformers,feature-extraction,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/really-tiny-falcon-testing,fxmarty_tinymodel,202640,0,3/28/2023,3/28/2023,512,395.78125,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/sshleifer-tiny-mbart-onnx,fxmarty_tinymodel,16342,1,9/11/2022,9/11/2022,710,23.01690141,transformers,text2text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-dummy-qwen2,fxmarty_tinymodel,181250,0,11/15/2022,11/15/2022,645,281.0077519,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-llama-fast-tokenizer,fxmarty_tinymodel,239066,9,2/6/2024,2/6/2024,197,1213.532995,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-marian,fxmarty_tinymodel,11470,0,7/13/2022,7/13/2022,770,14.8961039,transformers,text2text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-random-GemmaForCausalLM,fxmarty_tinymodel,195583,0,11/15/2022,11/16/2022,645,303.2294574,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-random-working-LongT5Model,fxmarty_tinymodel,56356,0,3/28/2023,3/28/2023,512,110.0703125,transformers,feature-extraction,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,0,unknown,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-testing-falcon-alibi,fxmarty_tinymodel,22301,1,3/28/2023,3/28/2023,512,43.55664063,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,1.21748,small,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
fxmarty,fxmarty/tiny-testing-gpt2-remote-code,fxmarty_tinymodel,19003,1,5/19/2022,5/19/2022,825,23.03393939,transformers,text-generation,https://github.com/fxmarty/accelerated-pytorch-transformers-generation,8.193824,small,0.9411304,small,upstream,very short activity pattern,VS-Activity,,,
NousResearch,NousResearch/Yarn-Mistral-7b-128k,NousResearch_Yarn-Mistral,19985,568,8/30/2023,10/7/2023,357,55.98039216,transformers,text-generation,https://github.com/NousResearch/Obsidian,7000,large,7000,large,downstream,very short activity pattern,VS-Activity,,,
colorfulscoop,colorfulscoop/sbert-base-ja,colorfulscoop_sbert,62766,13,3/2/2022,9/23/2021,903,69.50830565,sentence-transformers,sentence-similarity,https://github.com/colorfulscoop/bert-ja,0,unknown,0,unknown,downstream,very short activity pattern,VS-Activity,,,
batterydata,batterydata/batterybert-cased-squad-v1,batterydata_batterybert,17799,0,3/2/2022,3/3/2022,903,19.71096346,transformers,question-answering,https://github.com/ShuHuang/batterybert,110,small,110,small,downstream,very short activity pattern,VS-Activity,,,
meta-llama,meta-llama/CodeLlama-7b-hf,meta-llama_CodeLlama,30478,39,12/5/2023,4/17/2024,260,117.2230769,transformers,text-generation,https://github.com/meta-llama/codellama,6738.546688,large,6738.546688,large,downstream,very short activity pattern,VS-Activity,downstream,,
meta-llama,meta-llama/CodeLlama-7b-Instruct-hf,meta-llama_CodeLlama,11997,15,7/13/2023,4/17/2024,405,29.62222222,transformers,text-generation,https://github.com/meta-llama/codellama,6738.546688,large,6738.546688,large,downstream,very short activity pattern,VS-Activity,downstream,,
microsoft,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,microsoft_BiomedNLP,88338,57,3/2/2022,6/27/2022,903,97.82724252,transformers,fill-mask,https://github.com/microsoft/biomedsearch,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
microsoft,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract-fulltext,microsoft_BiomedNLP,51856,168,9/10/2023,4/29/2024,346,149.8728324,transformers,fill-mask,https://github.com/microsoft/biomedsearch,0,unknown,0,unknown,upstream,very short activity pattern,VS-Activity,upstream,,
1bitLLM,1bitLLM/bitnet_b1_58-large,1bitLLM_BITNET,12124,42,3/29/2024,3/29/2024,145,83.6137931,transformers,text-generation,https://github.com/microsoft/unilm,728.843904,medium,1001.214128,medium,downstream,very-short sync pattern,VS-Sync ,,,
1bitLLM,1bitLLM/bitnet_b1_58-xl,1bitLLM_BITNET,12007,24,3/29/2024,3/29/2024,145,82.80689655,transformers,text-generation,https://github.com/microsoft/unilm,1273.584352,medium,1001.214128,medium,downstream,very-short sync pattern,VS-Sync ,,,
ielab,ielab/TILDE,ielab_TILDE,11026,1,3/2/2022,6/24/2021,903,12.21040975,transformers,text-generation,https://github.com/ielab/TILDE,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
LumiOpen,LumiOpen/Poro-34B,LumiOpen_Poro,97974,109,10/19/2023,4/22/2024,307,319.1335505,transformers,text-generation,https://github.com/LumiOpen/evaluation,34216.94976,large,34216.94976,large,upstream,very-short sync pattern,VS-Sync ,,,
MaziyarPanahi,MaziyarPanahi/WizardLM-70B-V1.0,MaziyarPanahi_WizardLM,225420,2,4/20/2024,4/23/2024,123,1832.682927,transformers,text-generation,https://github.com/nlpxucan/WizardLM,70000,large,70000,large,downstream,very-short sync pattern,VS-Sync ,,,
michaelfeil,michaelfeil/bge-small-en-v1.5,michaelfeil_bge,60702,1,10/13/2023,10/13/2023,313,193.9361022,sentence-transformers,feature-extraction,https://github.com/michaelfeil/infinity,33.360512,small,33.360512,small,downstream,very-short sync pattern,VS-Sync ,,,
microsoft,microsoft/infoxlm-large,microsoft_infoxlm,322838,10,3/2/2022,2/11/2022,903,357.517165,transformers,fill-mask,https://github.com/microsoft/unilm,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
mtgv,mtgv/MobileVLM_V2-1.7B,mtgv_MobileVLM,10803,21,12/29/2023,12/29/2023,236,45.77542373,transformers,text-generation,https://github.com/Meituan-AutoML/MobileVLM,1000,medium,1000,medium,downstream,very-short sync pattern,VS-Sync ,,,
naver,naver/efficient-splade-VI-BT-large-doc,naver_efficient,70106,15,3/8/2024,3/12/2024,166,422.3253012,transformers,fill-mask,https://github.com/naver/splade,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
naver,naver/efficient-splade-VI-BT-large-query,naver_efficient,59199,12,3/8/2024,3/12/2024,166,356.6204819,transformers,fill-mask,https://github.com/naver/splade,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
naver,naver/splade-cocondenser-ensembledistil,naver_efficient,396182,32,3/8/2024,3/12/2024,166,2386.638554,transformers,fill-mask,https://github.com/naver/splade,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
naver,naver/splade-cocondenser-selfdistil,naver_efficient,11335,8,3/8/2024,3/12/2024,166,68.28313253,transformers,fill-mask,https://github.com/naver/splade,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
snrspeaks,snrspeaks/t5-one-line-summary,snrspeaks_t5-summary,22835,92,3/25/2022,3/25/2022,880,25.94886364,transformers,text2text-generation,https://github.com/Shivanandroy/simpleT5,0,unknown,0,unknown,downstream,very-short sync pattern,VS-Sync ,,,
solidrust,solidrust/Hermes-2-Pro-Llama-3-8B-AWQ,solidrust_Hermes-2,15925,10,4/15/2024,4/17/2024,128,124.4140625,transformers,text-generation,https://github.com/NousResearch/Hermes-Function-Calling,1984.958464,medium,1984.958464,medium,downstream,very-short sync pattern,VS-Sync ,,,
valhalla,valhalla/bart-large-finetuned-squadv1,valhalla_mnli-model,100648,7,3/2/2022,6/14/2021,903,111.4595792,transformers,question-answering,https://github.com/patil-suraj/distillbart-mnli,0,unknown,0,unknown,upstream,very-short sync pattern,VS-Sync ,,,
valhalla,valhalla/distilbart-mnli-12-1,valhalla_mnli-model,27921,49,3/2/2022,6/14/2021,903,30.92026578,transformers,zero-shot-classification,https://github.com/patil-suraj/distillbart-mnli,0,unknown,0,unknown,upstream,very-short sync pattern,VS-Sync ,,,
valhalla,valhalla/distilbart-mnli-12-6,valhalla_mnli-model,13604,10,3/2/2022,6/14/2021,903,15.06533776,transformers,zero-shot-classification,https://github.com/patil-suraj/distillbart-mnli,0,unknown,0,unknown,upstream,very-short sync pattern,VS-Sync ,,,
wonrax,wonrax/phobert-base-vietnamese-sentiment,wonrax_phobert,25763,10,5/3/2022,5/4/2022,841,30.63376932,transformers,text-classification,https://github.com/wonrax/phobert-base-vietnamese-sentiment,0,unknown,0,unknown,upstream,very-short sync pattern,VS-Sync ,,,
